"GeneLength","gene","GeneID","C.G"
3585,"GRM1","2911",0.549232914923292
678,"RAB32","10981",0.532448377581121
5004,"ADGB","79747",0.410671462829736
3540,"STXBP5","134957",0.43728813559322
570,"SAMD5","389432",0.642105263157895
4233,"SASH1","23328",0.558941648948736
1221,"UST","10090",0.515151515151515
2082,"TAB2","23118",0.435158501440922
288,"SUMO4","387082",0.440972222222222
1584,"ZC3H12D","340152",0.683080808080808
1479,"PPIL4","85313",0.391480730223124
993,"GINM1","116254",0.429003021148036
1476,"KATNA1","11104",0.428184281842818
3492,"LATS1","9113",0.427548682703322
1143,"NUP43","348995",0.442694663167104
861,"PCMT1","5110",0.499419279907085
1503,"LRP11","84918",0.632734530938124
816,"RAET1E","135250",0.482843137254902
1017,"RAET1G","353091",0.553588987217306
741,"ULBP2","80328",0.539811066126856
735,"ULBP1","80329",0.507482993197279
741,"RAET1L","154064",0.53306342780027
735,"ULBP3","79465",0.553741496598639
498,"PPP1R14C","81706",0.590361445783133
882,"IYD","389434",0.488662131519274
4335,"PLEKHG1","57480",0.501268742791234
2964,"MTHFD1L","25902",0.513832658569501
735,"ARL4AP5","101928788",0.401360544217687
5349,"AKAP12","9590",0.511871377827631
1545,"ZBTB2","57621",0.518446601941748
1437,"LOC124901232","124901232",0.756437021572721
1350,"RMND1","55005",0.411851851851852
1326,"ARMT1","79624",0.381598793363499
2166,"CCDC170","80129",0.455678670360111
1794,"ESR1","2099",0.570791527313266
26541,"SYNE1","23345",0.467239365509966
708,"MYCT1","80177",0.46045197740113
513,"VIP","7432",0.434697855750487
1344,"FBXO5","26271",0.421130952380952
1143,"MTRF1L","54516",0.461942257217848
678,"RGS17","26575",0.421828908554572
1482,"OPRM1","4988",0.518218623481781
1317,"IPCEF1","26034",0.446469248291572
1686,"CNKSR3","154043",0.516014234875445
4050,"SCAF8","22828",0.462962962962963
5106,"TIAM2","26230",0.515667841754798
1041,"TFB1M","51106",0.450528338136407
660,"CLDN20","49861",0.493939393939394
1707,"NOX3","50508",0.499707088459285
7329,"ARID1B","57492",0.608268522308637
426,"TMEM242","729515",0.502347417840376
891,"LOC124901446","124901446",0.64983164983165
1488,"ZDHHC14","79683",0.528897849462366
1788,"SNX9","51429",0.479306487695749
4491,"SYNJ2","8871",0.554887552883545
1965,"SERAC1","84947",0.425954198473282
216,"GTF2H5","404672",0.430555555555556
4701,"TULP4","56995",0.59242714316103
1575,"TMEM181","57583",0.476825396825397
342,"DYNLT1","6993",0.453216374269006
1833,"SYTL3","94120",0.521003818876159
1761,"EZR","7430",0.541737649063032
1395,"RSPH3","83861",0.541218637992832
2196,"TAGAP","117289",0.552823315118397
666,"LOC112267968","112267968",0.582582582582583
324,"LOC124901449","124901449",0.524691358024691
5685,"FNDC1","84624",0.585751978891821
669,"SOD2","6648",0.514200298953662
1242,"WTAP","9589",0.465378421900161
1281,"ACAT2","39",0.489461358313817
1671,"TCP1","6950",0.420107719928187
543,"MRPL18","29074",0.537753222836096
1692,"PNLDC1","154197",0.50709219858156
978,"MAS1","4142",0.48159509202454
7476,"IGF2R","3482",0.523006955591225
1722,"SLC22A1","6580",0.569105691056911
1668,"SLC22A2","6582",0.512589928057554
1671,"SLC22A3","6581",0.5409934171155
6123,"LPA","4018",0.524416135881104
2433,"PLG","5340",0.502260583641595
4827,"MAP3K4","4216",0.469649886057593
1137,"AGPAT4","56895",0.542656112576957
1512,"PRKN","5071",0.539021164021164
1017,"PACRG","135138",0.540806293018682
1512,"LOC124901234","124901234",0.75462962962963
1026,"QKI","9444",0.47953216374269
675,"LOC124901498","124901498",0.625185185185185
1611,"C6orf118","168090",0.512725015518312
3168,"PDE10A","10846",0.544823232323232
1311,"TBXT","6862",0.603356216628528
888,"PRR18","285800",0.777027027027027
480,"SFT2D1","113402",0.4625
330,"MPC1","51660",0.512121212121212
2286,"RPS6KA2","6196",0.565616797900262
357,"RAMACL","353267",0.476190476190476
771,"RNASET2","8635",0.523994811932555
1200,"CEP43","11116",0.448333333333333
1125,"CCR6","1235",0.472
960,"GPR31","2853",0.623958333333333
1374,"UNC93A","54346",0.559679767103348
1779,"TTLL2","83887",0.481169196177628
5730,"AFDN","4301",0.505759162303665
1155,"KIF25","3834",0.596536796536797
1845,"FRMD1","79981",0.624390243902439
2325,"DACT2","168002",0.67741935483871
1428,"SMOC2","64094",0.550420168067227
3519,"THBS2","7058",0.589656152315999
627,"LOC105378148","105378148",0.523125996810207
2688,"WDR27","253769",0.523065476190476
633,"C6orf120","387263",0.652448657187994
1497,"PHF10","55274",0.455577822311289
597,"DYNLT2","6991",0.428810720268007
2037,"ERMARD","55780",0.437898870888562
2172,"DLL1","28514",0.633057090239411
2802,"FAM120B","84498",0.481441827266238
921,"LOC124901235","124901235",0.603691639522258
726,"PSMB1","5689",0.476584022038567
1020,"TBP","6908",0.494117647058824
1035,"PDCD2","5134",0.531400966183575
945,"LOC105375116","105375116",0.62010582010582
1755,"FAM20C","56975",0.651851851851852
1254,"LOC124901807","124901807",0.664274322169059
702,"FOXL3","116033993",0.683760683760684
771,"PDGFA","5154",0.618677042801556
1146,"PRKAR1B","5575",0.603839441535777
2568,"DNAAF5","54919",0.660436137071651
2772,"SUN1","23353",0.563131313131313
984,"GET4","51608",0.619918699186992
1158,"ADAP1","11033",0.59153713298791
273,"COX19","90639",0.417582417582418
678,"C7orf50","84310",0.632743362831858
1695,"CYP2W1","54905",0.682005899705015
1806,"GPR146","115330",0.638981173864895
1128,"GPER1","2852",0.62854609929078
543,"ZFAND2A","90637",0.497237569060773
1596,"UNCX","340260",0.763784461152882
2715,"MICALL2","79778",0.650460405156538
6603,"INTS1","26173",0.647281538694533
471,"MAFK","7975",0.64968152866242
1242,"TMEM184A","202915",0.631239935587762
369,"PSMG3","84262",0.590785907859079
825,"LOC124901819","124901819",0.646060606060606
2487,"ELFN1","392617",0.68476075593084
2157,"MAD1L1","8379",0.616597125637459
741,"MRM2","29960",0.566801619433198
540,"NUDT1","4521",0.594444444444444
1398,"SNX8","29886",0.612303290414878
2445,"EIF3B","8662",0.553783231083845
1392,"CHST12","55501",0.652298850574713
435,"GRIFIN","402635",0.652873563218391
1140,"LFNG","3955",0.694736842105263
2730,"BRAT1","221927",0.664835164835165
2130,"IQCE","23288",0.591549295774648
1572,"TTYH3","80727",0.669211195928753
1497,"AMZ1","155185",0.667334669338677
1146,"GNA12","2768",0.604712041884817
3465,"CARD11","84433",0.587878787878788
6642,"SDK1","221935",0.604336043360434
2100,"LOC124901580","124901580",0.419047619047619
2202,"FOXK1","221937",0.688010899182561
2424,"AP5Z1","9907",0.660891089108911
3228,"RADIL","55698",0.669454770755886
1914,"PAPOLB","56903",0.437826541274817
813,"MMD2","221938",0.573185731857319
342,"RBAK-RBAKDN","100533952",0.56140350877193
2145,"RBAK","57786",0.402331002331002
1365,"WIPI2","26100",0.554578754578755
1593,"SLC29A4","222962",0.645323289391086
8940,"TNRC18","84629",0.6834451901566
2406,"FBXL18","80028",0.629260182876143
1128,"ACTB","60",0.605496453900709
1482,"FSCN1","6624",0.659244264507422
2772,"RNF216","54476",0.490981240981241
330,"OCM","654231",0.493939393939394
1449,"CCZ1","51622",0.435472739820566
2628,"RSPH10B","222967",0.4558599695586
2634,"PMS2","5395",0.458618071374336
963,"AIMP2","7965",0.528556593977155
1893,"EIF2AK1","27102",0.469624933967248
1257,"ANKRD61","100310846",0.493237867939539
3984,"USP42","84132",0.551455823293173
1200,"CYTH3","9265",0.511666666666667
780,"FAM220A","84792",0.534615384615385
207,"SAGSIN1","122526779",0.623188405797101
636,"RAC1","5879",0.484276729559748
2019,"DAGLB","221955",0.565626547795939
639,"KDELR2","11014",0.483568075117371
3636,"GRID2IP","392862",0.659240924092409
1080,"ZDHHC4","55146",0.490740740740741
1770,"INTS15","79034",0.587570621468927
2058,"ZNF853","54753",0.649659863945578
3015,"ZNF316","100131017",0.71575456053068
2094,"ZNF12","7559",0.409264565425024
2628,"RSPH10B2","728194",0.456240487062405
1449,"CCZ1B","221960",0.435472739820566
984,"LOC112267992","112267992",0.497967479674797
1092,"C1GALT1","56913",0.379120879120879
3378,"COL28A1","340267",0.496447602131439
2628,"MIOS","54468",0.407153729071537
366,"RPA3","6119",0.439890710382514
414,"UMAD1","729852",0.471014492753623
1644,"GLCCI1","113263",0.577858880778589
1710,"ICA1","3382",0.481286549707602
816,"NXPH1","30010",0.444852941176471
246,"NDUFA4","4697",0.463414634146341
2847,"PHF14","9678",0.420793818054092
4974,"THSD7A","221981",0.514073180538802
825,"TMEM106B","54664",0.381818181818182
4773,"VWDE","221806",0.429708778545988
1047,"LOC102725191","102725191",0.410697230181471
2148,"SCIN","85477",0.470670391061453
1002,"LOC107986768","107986768",0.515968063872255
603,"ARL4A","10124",0.399668325041459
1476,"ETV1","2115",0.48780487804878
2415,"DGKB","1607",0.446376811594203
1416,"AGMO","392636",0.418079096045198
915,"MEOX2","4223",0.571584699453552
1356,"CRPPA","729920",0.462389380530973
621,"SOSTDC1","25928",0.520128824476651
957,"LRRC72","100506049",0.41901776384535
1326,"ANKMY2","57037",0.428355957767722
1260,"BZW2","28969",0.458730158730159
615,"TSPAN13","27075",0.476422764227642
528,"AGR2","10551",0.441287878787879
501,"AGR3","155465",0.387225548902196
2547,"AHR","196",0.420494699646643
2907,"SNX13","23161",0.386996904024768
957,"PRPS1L1","221823",0.463949843260188
3210,"HDAC9","9734",0.500934579439252
609,"TWIST1","7291",0.714285714285714
501,"FERD3L","222894",0.6187624750499
1017,"POLR1F","221830",0.461160275319567
567,"TMEM196","256130",0.537918871252205
2559,"MACC1","346389",0.399765533411489
2310,"ITGB8","3696",0.426839826839827
3774,"ABCB5","340273",0.422628510863805
1527,"SP8","221833",0.712508185985593
2355,"SP4","6671",0.463269639065817
13551,"DNAH11","8701",0.446387720463434
1365,"CDCA7L","55536",0.47985347985348
2652,"RAPGEF5","9771",0.47209653092006
1047,"STEAP1B","256227",0.437440305635148
759,"IL6","3569",0.536231884057971
168,"TOMM7","54543",0.505952380952381
1566,"FAM126A","84668",0.413793103448276
1761,"KLHL7","55975",0.424190800681431
1347,"NUP42","11097",0.438752783964365
1719,"GPNMB","10457",0.482257126236184
705,"MALSU1","115416",0.521985815602837
1905,"IGF2BP3","10643",0.506036745406824
849,"TRA2A","29896",0.477031802120141
423,"CCDC126","90693",0.394799054373522
897,"FAM221A","340277",0.465997770345596
3072,"STK31","56164",0.401041666666667
294,"NPY","4852",0.581632653061224
1623,"PALS2","51678",0.402957486136784
1491,"GSDME","1687",0.520456069751844
1158,"LOC124901820","124901820",0.671848013816926
2730,"OSBPL3","26031",0.468131868131868
318,"CYCS","54205",0.443396226415094
1773,"C7orf31","136895",0.433728144388043
591,"NPVF","64111",0.399323181049069
2085,"NFE2L3","9603",0.501199040767386
1062,"HNRNPA2B1","3181",0.449152542372881
552,"CBX3","11335",0.384057971014493
684,"SNX10","29887",0.425438596491228
1080,"SKAP2","8935",0.403703703703704
1008,"HOXA1","3198",0.581349206349206
1131,"HOXA2","3199",0.548187444739169
1332,"HOXA3","3200",0.667417417417417
963,"HOXA4","3201",0.693665628245068
813,"HOXA5","3202",0.623616236162362
702,"HOXA6","3203",0.618233618233618
693,"HOXA7","3204",0.621933621933622
819,"HOXA9","3205",0.619047619047619
1233,"HOXA10","3206",0.677210056772101
942,"HOXA11","3207",0.614649681528662
1167,"HOXA13","3209",0.684661525278492
1224,"EVX1","2128",0.699346405228758
1011,"HIBADH","11112",0.48269040553907
2370,"TAX1BP1","8887",0.39831223628692
732,"JAZF1","221895",0.538251366120219
1614,"CREB5","9586",0.535935563816605
2436,"TRIL","9865",0.696223316912972
1473,"CPVL","54504",0.446028513238289
1545,"CHN2","1124",0.463430420711974
390,"PRR15","222171",0.676923076923077
1452,"WIPF3","644150",0.641184573002755
1305,"SCRN1","9805",0.510344827586207
651,"FKBP14","55033",0.448540706605223
1560,"PLEKHA8","84725",0.441025641025641
396,"MTURN","222166",0.568181818181818
729,"ZNRF2","223082",0.647462277091907
2862,"NOD1","10392",0.581761006289308
567,"GGCT","79017",0.439153439153439
2220,"GARS1","2617",0.474774774774775
1317,"CRHR2","1395",0.571753986332574
792,"INMT","11185",0.590909090909091
2274,"MINDY4","84182",0.521987686895339
972,"AQP1","358",0.608024691358025
1272,"GHRHR","2692",0.582547169811321
1491,"ADCYAP1R1","117",0.534540576794098
1014,"NEUROD6","63974",0.47534516765286
3135,"ITPRID1","223075",0.503668261562998
468,"PPP1R17","10842",0.450854700854701
2415,"PDE1C","5137",0.478674948240166
276,"LSM5","23658",0.409420289855072
1959,"AVL9","23080",0.458397141398673
1872,"KBTBD2","25948",0.417735042735043
1872,"FKBP9","11328",0.528311965811966
996,"NT5C3A","51251",0.39859437751004
666,"RP9","6100",0.495495495495495
2727,"BBS9","27241",0.429042904290429
2058,"BMPER","168667",0.526239067055394
1173,"NPSR1","387129",0.48849104859335
2247,"DPY19L1","23333",0.438807298620383
1344,"TBX20","57057",0.529761904761905
1221,"HERPUD2","64224",0.453726453726454
1383,"SEPTIN7","989",0.415762834417932
1710,"EEPD1","80820",0.595906432748538
1668,"KIAA0895","23366",0.447242206235012
3429,"ANLN","54443",0.42082239720035
2067,"AOAH","313",0.480406386066763
2184,"ELMO1","9844",0.498168498168498
1263,"GPR141","353345",0.452098178939034
1767,"NME8","51314",0.383701188455009
1041,"SFRP4","6424",0.543707973102786
675,"EPDR1","54749",0.580740740740741
705,"STARD3NL","83930",0.438297872340426
567,"TRGC2","6967",0.407407407407407
49,"TRGJ2","6969",0.346938775510204
58,"TRGJP2","6972",0.448275862068966
519,"TRGC1","6966",0.408477842003854
336,"TARP","445347",0.401785714285714
49,"TRGJ1","6968",0.346938775510204
61,"TRGJP","6970",0.426229508196721
58,"TRGJP1","6971",0.431034482758621
357,"TRGV11","6985",0.417366946778712
360,"TRGVB","6987",0.369444444444444
360,"TRGV10","6984",0.452777777777778
366,"TRGV9","6983",0.472677595628415
339,"TRGVA","6986",0.581120943952802
354,"TRGV8","6982",0.477401129943503
353,"TRGV7","6981",0.475920679886686
353,"TRGV6","6980",0.470254957507082
356,"TRGV5P","6979",0.48314606741573
354,"TRGV5","6978",0.485875706214689
354,"TRGV4","6977",0.497175141242938
354,"TRGV3","6976",0.494350282485876
354,"TRGV2","6974",0.488700564971751
351,"TRGV1","6973",0.492877492877493
3804,"AMPH","273",0.483438485804416
2565,"VPS41","27072",0.418713450292398
2163,"POU6F2","11281",0.570966250577901
681,"YAE1","57002",0.422907488986784
621,"RALA","5898",0.420289855072464
4629,"CDK13","8621",0.521710952689566
540,"MPLKIP","136647",0.592592592592593
1473,"SUGCT","79783",0.472505091649695
1281,"INHBA","3624",0.557377049180328
4743,"GLI3","2737",0.584651064726966
1308,"C7orf25","79020",0.448012232415902
705,"PSMA2","5683",0.435460992907801
567,"MRPL32","64983",0.513227513227513
4920,"HECW1","23072",0.56239837398374
1245,"STK17A","9263",0.442570281124498
441,"COA1","55744",0.498866213151927
891,"BLVRA","644",0.500561167227834
504,"MRPS24","64951",0.599206349206349
333,"URGCP-MRPS24","100534592",0.573573573573574
2796,"URGCP","55665",0.562589413447783
579,"UBE2D4","51619",0.509499136442142
1131,"SPDYE1","285955",0.573828470380194
1320,"DBNL","28988",0.614393939393939
762,"PGAM2","5224",0.619422572178478
1767,"POLM","27434",0.632710809281268
3477,"AEBP1","165",0.618924360080529
2064,"POLD2","5425",0.619670542635659
696,"MYL7","58498",0.584770114942529
1401,"GCK","2645",0.612419700214133
597,"YKT6","10652",0.495812395309883
2130,"CAMK2B","816",0.607042253521127
1086,"NUDCD3","23386",0.559852670349908
4080,"NPC1L1","29881",0.592401960784314
1644,"DDX56","54606",0.556569343065693
684,"TMED4","222068",0.593567251461988
3117,"OGDH","4967",0.557266602502406
2790,"ZMIZ2","83637",0.630824372759857
498,"PPIA","5478",0.491967871485944
387,"H2AZ2","94239",0.529715762273902
939,"PURB","5814",0.674121405750799
3057,"MYO1G","64005",0.613019299967288
1521,"CCM2","83605",0.55818540433925
4689,"NACAD","23148",0.63531669865643
1929,"TBRG4","9238",0.590461378952825
780,"RAMP3","10268",0.601282051282051
3360,"ADCY1","107",0.59672619047619
1014,"CCDC201","114515518",0.553254437869823
780,"IGFBP1","3484",0.6
894,"IGFBP3","3486",0.645413870246085
4728,"TNS3","64759",0.583333333333333
8763,"PKD1L1","168507",0.522081478945567
843,"HUS1","3364",0.430604982206406
1083,"SUN3","256979",0.433056325023084
888,"C7orf57","136288",0.529279279279279
933,"UPP1","7378",0.541264737406217
15180,"ABCA13","154664",0.417588932806324
1344,"CDC14C","168448",0.4375
978,"VWC2","375567",0.66359918200409
1125,"ZPBP","11055",0.419555555555556
1317,"SPATA48","100130988",0.419134396355353
1692,"IKZF1","10320",0.570921985815603
2025,"FIGNL1","63979",0.422222222222222
1566,"DDC","1644",0.544699872286079
2133,"GRB10","2887",0.557430848570089
4077,"COBL","23242",0.562913907284768
891,"POM121L12","285877",0.685746352413019
1032,"VSTM2A","222008",0.548449612403101
207,"SEC61G","23480",0.391304347826087
3633,"EGFR","1956",0.539499036608863
1353,"LANCL2","55915",0.522542498152254
639,"VOPP1","81552",0.605633802816901
1320,"LOC101060341","101060341",0.590151515151515
1299,"SEPTIN14","346288",0.388760585065435
1332,"ZNF713","349075",0.424924924924925
393,"MRPS17","51373",0.452926208651399
861,"NIPSNAP2","2631",0.497096399535424
678,"PSPH","5723",0.466076696165192
1596,"CCT6A","908",0.449874686716792
1059,"SUMF2","25870",0.573182247403211
1299,"PHKG1","5260",0.584295612009238
507,"CHCHD2","51142",0.595660749506903
294,"NUPR2","389493",0.69047619047619
1284,"LOC107986800","107986800",0.589563862928349
549,"LOC124901637","124901637",0.677595628415301
549,"LOC124901639","124901639",0.679417122040073
549,"LOC124901638","124901638",0.683060109289617
1575,"ZNF479","90827",0.408888888888889
1488,"ZNF716","441234",0.393817204301075
534,"LOC124901649","124901649",0.674157303370786
489,"LOC124901797","124901797",0.670756646216769
534,"LOC124901645","124901645",0.670411985018727
534,"LOC124901650","124901650",0.674157303370786
498,"LOC124901798","124901798",0.672690763052209
534,"LOC124901644","124901644",0.670411985018727
