GeneId	shNC-1	shNC-2	shMIB1-1	shMIB1-2
ENSG00000285543	0	0	0	0
ENSG00000285544	0	0	0	0
ENSG00000285545	0	1	1	0
ENSG00000285546	0	0	0	0
ENSG00000285547	0	10	6	20
ENSG00000285548	0	0	0	0
ENSG00000285549	0	0	0	0
ENSG00000285550	0	0	0	0
ENSG00000285551	0	0	0	0
ENSG00000285552	0	0	0	0
ENSG00000285553	0	0	0	0
ENSG00000285554	0	0	0	0
ENSG00000285555	0	0	0	0
ENSG00000285556	0	0	0	0
ENSG00000285557	0	0	0	0
ENSG00000285558	1	0	1	0
ENSG00000285559	0	0	0	0
ENSG00000285560	0	0	0	0
ENSG00000285561	0	0	0	0
ENSG00000285562	0	0	0	0
ENSG00000285563	0	0	0	0
ENSG00000285564	0	0	0	1
ENSG00000285565	1327	1622	1746	1176
ENSG00000285566	0	0	0	0
ENSG00000285567	0	0	0	0
ENSG00000285568	0	0	0	0
ENSG00000285569	0	0	0	0
ENSG00000285570	0	0	0	0
ENSG00000285571	0	0	0	0
ENSG00000285572	0	0	0	0
ENSG00000285573	0	0	0	0
ENSG00000285574	0	0	0	0
ENSG00000285575	0	0	0	0
ENSG00000285576	0	0	0	0
ENSG00000285577	0	0	0	0
ENSG00000285578	0	0	0	0
ENSG00000285579	0	0	0	0
ENSG00000285580	0	0	0	0
ENSG00000285581	1	1	1	0
ENSG00000285582	0	0	0	0
ENSG00000285583	0	0	0	4
ENSG00000285584	4	4	7	9
ENSG00000285585	3	0	8	0
ENSG00000285586	0	0	1	1
ENSG00000285587	0	0	0	0
ENSG00000285588	0	0	0	0
ENSG00000285589	102	117	109	94
ENSG00000285590	0	0	0	0
ENSG00000285591	0	0	0	0
ENSG00000285592	0	0	0	0
ENSG00000285593	0	0	0	0
ENSG00000285594	0	0	0	0
ENSG00000285595	0	0	0	0
ENSG00000285596	3	3	4	7
ENSG00000285597	0	0	1	0
ENSG00000285598	0	0	0	0
ENSG00000285599	0	0	0	0
ENSG00000285600	1	1	0	0
ENSG00000285601	1	6	2	13
ENSG00000285602	0	0	0	0
ENSG00000285603	0	0	0	0
ENSG00000285604	0	0	0	0
ENSG00000285605	0	0	0	0
ENSG00000285606	0	0	0	0
ENSG00000285607	0	0	0	0
ENSG00000285608	0	0	0	0
ENSG00000285609	0	0	0	0
ENSG00000285610	0	0	0	0
ENSG00000285611	0	0	0	0
ENSG00000285612	0	0	0	0
ENSG00000285613	0	0	0	0
ENSG00000285614	0	0	0	0
ENSG00000285615	0	0	0	0
ENSG00000285616	0	1	0	0
ENSG00000285618	0	0	0	0
ENSG00000285619	0	0	0	0
ENSG00000285620	0	0	0	0
ENSG00000285621	0	0	0	0
ENSG00000285622	0	0	0	0
ENSG00000285623	0	1	0	0
ENSG00000285624	0	0	0	0
ENSG00000285625	9	5	22	3
ENSG00000285626	0	0	0	0
ENSG00000285627	0	0	0	0
ENSG00000285628	82	74	84	115
ENSG00000285629	3	0	2	0
ENSG00000285630	0	0	0	0
ENSG00000285631	0	0	0	0
ENSG00000285632	0	0	0	1
ENSG00000285633	0	0	0	0
ENSG00000285634	0	0	0	0
ENSG00000285635	0	0	0	0
ENSG00000285636	0	0	0	0
ENSG00000285637	2	3	3	1
ENSG00000285638	0	0	0	0
ENSG00000285639	0	0	0	0
ENSG00000285640	0	0	0	0
ENSG00000285641	26	5	13	8
ENSG00000285642	0	0	0	0
ENSG00000285643	0	0	0	0
ENSG00000285644	7	23	13	13
ENSG00000285645	0	0	0	0
ENSG00000285646	0	1	2	1
ENSG00000285647	0	0	0	0
ENSG00000285648	0	0	0	0
ENSG00000285649	1	2	0	0
ENSG00000285650	1	0	2	0
ENSG00000285651	0	0	0	0
ENSG00000285652	0	0	0	0
ENSG00000285653	0	0	0	0
ENSG00000285654	0	0	0	0
ENSG00000285655	0	1	0	0
ENSG00000285656	0	1	0	0
ENSG00000285657	0	0	0	0
ENSG00000285658	0	0	0	0
ENSG00000285659	0	0	0	0
ENSG00000285660	0	0	0	0
ENSG00000285661	0	0	0	0
ENSG00000285662	0	0	0	0
ENSG00000285663	0	0	0	0
ENSG00000285664	0	2	1	1
ENSG00000285665	2	3	4	4
ENSG00000285666	0	0	0	0
ENSG00000285667	0	0	0	0
ENSG00000285668	0	0	0	0
ENSG00000285669	22	13	15	8
ENSG00000285670	0	0	0	0
ENSG00000285671	0	0	0	0
ENSG00000285672	0	1	0	0
ENSG00000285673	0	0	0	0
ENSG00000285674	0	0	0	0
ENSG00000285675	0	0	0	0
ENSG00000285676	0	1	0	0
ENSG00000285677	0	0	0	0
ENSG00000285679	4	3	2	1
ENSG00000285680	0	0	0	0
ENSG00000285681	0	1	1	1
ENSG00000285683	0	0	0	0
ENSG00000285684	0	0	0	0
ENSG00000285685	0	1	0	0
ENSG00000285686	0	0	0	0
ENSG00000285687	0	0	0	0
ENSG00000285688	0	0	0	0
ENSG00000285689	0	0	0	0
ENSG00000285690	0	0	0	0
ENSG00000285691	0	0	0	0
ENSG00000285692	0	0	0	0
ENSG00000285693	2	5	4	5
ENSG00000285694	0	0	0	0
ENSG00000285695	0	0	0	0
ENSG00000285696	0	0	1	0
ENSG00000285697	0	0	0	0
ENSG00000285698	0	0	0	0
ENSG00000285699	0	0	0	0
ENSG00000285700	0	0	0	0
ENSG00000285701	0	0	0	0
ENSG00000285702	3	4	11	7
ENSG00000285703	0	0	0	0
ENSG00000285704	0	0	0	0
ENSG00000285705	0	0	0	0
ENSG00000285706	2	2	3	0
ENSG00000285707	0	0	0	0
ENSG00000285708	0	0	0	0
ENSG00000285709	1	0	0	0
ENSG00000285710	0	0	0	0
ENSG00000285711	0	0	0	0
ENSG00000285712	0	0	1	0
ENSG00000285713	0	0	2	3
ENSG00000285714	0	0	0	0
ENSG00000285715	0	0	0	0
ENSG00000285716	0	0	0	0
ENSG00000285717	0	0	0	0
ENSG00000285718	0	0	0	0
ENSG00000285719	0	0	0	0
ENSG00000285720	0	0	0	0
ENSG00000285722	42	46	60	51
ENSG00000285723	19	12	14	17
ENSG00000285724	0	0	0	0
ENSG00000285725	21	21	39	39
ENSG00000285726	0	0	0	0
ENSG00000285727	0	0	0	1
ENSG00000285728	3	1	2	5
ENSG00000285729	0	0	0	0
ENSG00000285730	1	1	3	1
ENSG00000285731	0	0	0	0
ENSG00000285732	0	0	0	0
ENSG00000285733	0	8	7	5
ENSG00000285734	0	0	0	0
ENSG00000285735	0	0	0	0
ENSG00000285736	0	0	0	0
ENSG00000285737	3	1	0	0
ENSG00000285738	0	0	0	0
ENSG00000285739	0	0	0	0
ENSG00000285740	0	0	0	0
ENSG00000285741	0	0	0	0
ENSG00000285742	0	0	0	0
ENSG00000285743	0	0	0	0
ENSG00000285744	0	1	0	2
ENSG00000285745	0	0	0	0
ENSG00000285746	0	0	0	0
ENSG00000285747	0	0	0	0
ENSG00000285748	0	0	0	0
ENSG00000285749	0	0	0	1
ENSG00000285750	0	1	0	0
ENSG00000285751	0	0	0	0
ENSG00000285752	0	0	0	1
ENSG00000285753	0	0	0	0
ENSG00000285754	0	0	0	0
ENSG00000285755	0	0	0	0
ENSG00000285756	559	632	658	524
ENSG00000285757	0	0	0	0
ENSG00000285758	0	0	0	0
ENSG00000285759	0	0	0	0
ENSG00000285760	0	0	0	0
ENSG00000285761	0	0	0	0
ENSG00000285762	0	0	0	0
ENSG00000285763	0	0	0	0
ENSG00000285764	0	0	0	0
ENSG00000285765	0	0	0	0
ENSG00000285766	0	0	0	0
ENSG00000285768	0	0	0	0
ENSG00000285769	0	0	0	0
ENSG00000285770	0	0	0	0
ENSG00000285771	2	2	0	1
ENSG00000285772	0	0	0	0
ENSG00000285773	0	0	0	0
ENSG00000285774	0	0	0	0
ENSG00000285775	0	0	0	0
ENSG00000285776	0	0	0	0
ENSG00000285777	1	0	2	0
ENSG00000285778	0	0	0	0
ENSG00000285779	0	0	0	0
ENSG00000285780	0	0	0	0
ENSG00000285781	0	0	0	0
ENSG00000285782	0	0	0	0
ENSG00000285783	0	0	0	0
ENSG00000285784	0	0	0	0
ENSG00000285785	0	0	0	0
ENSG00000285786	0	0	0	0
ENSG00000285788	0	0	0	0
ENSG00000285789	0	0	0	0
ENSG00000285790	0	0	0	0
ENSG00000285791	2	3	8	0
ENSG00000285792	0	0	0	0
ENSG00000285793	166	146	87	106
ENSG00000285794	2	3	4	0
ENSG00000285796	2	4	5	4
ENSG00000285797	0	0	0	0
ENSG00000285798	0	0	0	0
ENSG00000285799	2	0	1	1
ENSG00000285800	0	0	0	0
ENSG00000285801	0	0	0	0
ENSG00000285802	0	0	0	0
ENSG00000285803	0	0	0	0
ENSG00000285804	0	0	0	0
ENSG00000285805	0	0	1	0
ENSG00000285806	0	0	0	0
ENSG00000285807	0	0	0	0
ENSG00000285808	0	0	0	0
ENSG00000285809	0	0	0	0
ENSG00000285810	0	0	0	0
ENSG00000285811	0	0	0	0
ENSG00000285812	0	0	0	0
ENSG00000285813	0	0	0	0
ENSG00000285814	0	0	0	0
ENSG00000285815	0	5	0	9
ENSG00000285816	284	244	341	132
ENSG00000285817	0	0	0	0
ENSG00000285818	0	0	0	0
ENSG00000285819	0	0	0	0
ENSG00000285820	0	0	0	0
ENSG00000285821	0	0	0	0
ENSG00000285822	0	0	0	0
ENSG00000285823	0	0	0	0
ENSG00000285824	0	0	0	0
ENSG00000285825	32	26	20	16
ENSG00000285826	0	0	0	0
ENSG00000285827	17	8	13	18
ENSG00000285829	0	0	0	0
ENSG00000285830	0	0	0	1
ENSG00000285831	0	0	0	0
ENSG00000285833	0	0	0	0
ENSG00000285834	0	0	0	0
ENSG00000285835	0	0	0	0
ENSG00000285836	0	0	0	0
ENSG00000285837	0	0	0	0
ENSG00000285838	0	0	0	0
ENSG00000285839	0	0	0	0
ENSG00000285840	0	0	0	1
ENSG00000285841	0	0	0	0
ENSG00000285842	0	0	0	0
ENSG00000285843	0	0	0	0
ENSG00000285844	0	0	0	0
ENSG00000285845	0	0	0	0
ENSG00000285846	0	0	0	0
ENSG00000285847	0	0	0	0
ENSG00000285848	0	0	0	0
ENSG00000285849	0	0	0	0
ENSG00000285850	0	0	0	0
ENSG00000285851	1	6	9	10
ENSG00000285852	0	0	0	0
ENSG00000285853	6	7	0	0
ENSG00000285854	6	14	6	6
ENSG00000285855	0	0	0	0
ENSG00000285856	0	1	1	1
ENSG00000285857	0	0	0	0
ENSG00000285858	0	0	0	0
ENSG00000285859	2	0	2	4
ENSG00000285860	0	0	0	0
ENSG00000285861	0	0	0	0
ENSG00000285862	0	0	0	0
ENSG00000285863	0	0	0	0
ENSG00000285864	0	0	0	0
ENSG00000285865	0	0	0	0
ENSG00000285866	0	0	0	0
ENSG00000285867	5	14	20	21
ENSG00000285868	1	0	3	0
ENSG00000285869	0	0	0	0
ENSG00000285870	1	2	0	1
ENSG00000285871	0	1	1	0
ENSG00000285872	8	7	6	3
ENSG00000285873	0	1	0	2
ENSG00000285875	1	5	6	0
ENSG00000285876	0	0	0	0
ENSG00000285877	0	1	0	3
ENSG00000285878	0	0	0	0
ENSG00000285879	0	0	0	0
ENSG00000285880	0	0	0	0
ENSG00000285881	0	0	0	0
ENSG00000285882	0	0	0	0
ENSG00000285883	0	0	0	0
ENSG00000285884	0	1	0	0
ENSG00000285885	0	0	0	0
ENSG00000285886	2	1	1	2
ENSG00000285887	0	2	1	1
ENSG00000285888	0	1	0	1
ENSG00000285889	0	3	0	0
ENSG00000285890	0	0	0	0
ENSG00000285891	0	0	0	0
ENSG00000285892	0	0	0	0
ENSG00000285894	0	0	0	0
ENSG00000285895	0	0	0	0
ENSG00000285896	0	0	0	0
ENSG00000285897	23	25	7	18
ENSG00000285898	0	0	0	0
ENSG00000285899	0	0	0	0
ENSG00000285900	0	0	0	0
ENSG00000285901	108	0	0	0
ENSG00000285902	0	0	0	0
ENSG00000285904	0	0	0	0
ENSG00000285905	0	0	0	0
ENSG00000285906	35	42	42	35
ENSG00000285907	0	0	2	1
ENSG00000285908	0	1	1	0
ENSG00000285909	0	0	0	0
ENSG00000285910	0	0	0	0
ENSG00000285911	0	0	0	0
ENSG00000285912	0	0	0	0
ENSG00000285913	0	0	0	0
ENSG00000285914	0	0	0	0
ENSG00000285915	0	0	0	0
ENSG00000285917	0	0	0	0
ENSG00000285918	0	0	0	0
ENSG00000285919	0	0	0	0
ENSG00000285920	35	0	0	3
ENSG00000285921	0	0	0	0
ENSG00000285922	0	0	0	0
ENSG00000285923	0	0	0	0
ENSG00000285925	0	0	0	0
ENSG00000285926	0	0	0	0
ENSG00000285927	0	0	0	0
ENSG00000285928	0	0	0	0
ENSG00000285929	0	0	0	0
ENSG00000285930	0	0	0	0
ENSG00000285931	0	0	0	0
ENSG00000285932	39	34	47	42
ENSG00000285933	4	0	2	4
ENSG00000285934	0	0	0	0
ENSG00000285935	0	0	0	0
ENSG00000285936	0	0	0	0
ENSG00000285937	0	0	0	0
ENSG00000285938	0	0	0	0
ENSG00000285939	0	0	0	0
ENSG00000285940	0	0	0	0
ENSG00000285941	0	0	0	0
ENSG00000285942	5	2	0	0
ENSG00000285943	81	66	115	89
ENSG00000285944	0	0	0	0
ENSG00000285945	0	0	0	0
ENSG00000285946	0	0	0	0
ENSG00000285947	0	1	0	0
ENSG00000285948	0	0	0	0
ENSG00000285950	0	0	0	0
ENSG00000285952	0	0	2	0
ENSG00000285953	16	0	0	21
ENSG00000285954	0	0	0	0
ENSG00000285955	0	0	0	0
ENSG00000285956	0	0	0	0
ENSG00000285957	0	0	0	0
ENSG00000285958	0	0	0	0
ENSG00000285959	0	0	0	0
ENSG00000285960	0	0	0	0
ENSG00000285961	0	0	0	0
ENSG00000285963	0	0	0	0
ENSG00000285964	0	0	0	0
ENSG00000285966	0	1	0	0
ENSG00000285967	35	60	59	61
ENSG00000285968	0	0	0	0
ENSG00000285969	15	9	8	9
ENSG00000285970	0	0	0	0
ENSG00000285971	0	0	0	0
ENSG00000285972	0	0	0	0
ENSG00000285973	0	0	0	0
ENSG00000285974	0	0	0	0
ENSG00000285975	0	0	0	0
ENSG00000285976	2975	3981	2787	2483
ENSG00000285977	0	0	0	0
ENSG00000285978	3	0	1	1
ENSG00000285979	0	0	0	0
ENSG00000285980	0	0	0	0
ENSG00000285981	0	0	0	0
ENSG00000285982	0	0	0	0
ENSG00000285984	0	0	0	0
ENSG00000285985	0	0	0	0
ENSG00000285986	0	0	0	0
ENSG00000285987	0	0	0	0
ENSG00000285988	0	0	0	0
ENSG00000285989	0	0	0	0
ENSG00000285990	0	0	0	0
ENSG00000285991	14	87	57	109
ENSG00000285992	0	0	0	0
ENSG00000285993	0	0	0	0
ENSG00000285994	1	0	0	0
ENSG00000285996	0	0	0	0
ENSG00000285997	0	0	0	0
ENSG00000285998	0	0	0	0
ENSG00000285999	1	3	7	0
ENSG00000286000	2	1	0	0
ENSG00000286001	8	4	6	10
ENSG00000286002	0	0	0	0
ENSG00000286003	0	0	0	0
ENSG00000286004	0	0	0	0
ENSG00000286005	0	0	0	0
ENSG00000286006	0	0	0	0
ENSG00000286007	0	0	0	0
ENSG00000286008	0	0	0	0
ENSG00000286009	0	0	0	0
ENSG00000286010	11	9	13	9
ENSG00000286011	1	2	3	2
ENSG00000286012	0	0	1	0
ENSG00000286013	0	0	0	0
ENSG00000286014	0	0	0	0
ENSG00000286015	0	0	0	0
ENSG00000286016	1	5	3	4
ENSG00000286017	0	0	0	0
ENSG00000286018	0	0	0	0
ENSG00000286019	10	23	26	28
ENSG00000286020	0	0	0	0
ENSG00000286021	0	0	0	0
ENSG00000286022	0	0	0	0
ENSG00000286023	0	0	2	0
ENSG00000286024	0	0	0	0
ENSG00000286025	0	0	0	0
ENSG00000286026	0	0	0	0
ENSG00000286027	0	0	0	0
ENSG00000286028	0	0	0	0
ENSG00000286030	0	0	0	0
ENSG00000286031	0	0	0	0
ENSG00000286032	0	0	0	0
ENSG00000286033	0	0	0	0
ENSG00000286034	0	0	0	0
ENSG00000286035	0	0	0	0
ENSG00000286036	0	0	0	0
ENSG00000286037	0	0	0	0
ENSG00000286038	0	0	0	0
ENSG00000286039	0	0	0	0
ENSG00000286040	0	0	0	0
ENSG00000286041	0	0	0	0
ENSG00000286042	0	0	0	0
ENSG00000286043	0	0	0	0
ENSG00000286044	0	0	1	0
ENSG00000286045	0	0	0	1
ENSG00000286046	0	0	0	0
ENSG00000286047	0	0	0	0
ENSG00000286048	0	1	1	1
ENSG00000286049	0	0	0	0
ENSG00000286050	0	0	0	0
ENSG00000286051	25	28	29	18
ENSG00000286052	0	0	0	0
ENSG00000286053	11	17	11	15
ENSG00000286054	0	0	0	0
ENSG00000286055	0	0	0	0
ENSG00000286056	0	2	1	0
ENSG00000286057	0	0	0	0
ENSG00000286058	8	23	16	11
ENSG00000286059	0	0	0	0
ENSG00000286060	1	0	1	0
ENSG00000286061	0	2	1	0
ENSG00000286062	0	0	0	0
ENSG00000286063	0	0	0	0
ENSG00000286064	0	0	0	0
ENSG00000286065	0	0	0	0
ENSG00000286066	0	0	0	0
ENSG00000286067	0	0	0	0
ENSG00000286068	0	0	0	0
ENSG00000286069	2	1	2	2
ENSG00000286070	853	907	1250	552
ENSG00000286071	0	0	0	0
ENSG00000286072	0	0	0	0
ENSG00000286073	0	0	0	0
ENSG00000286074	0	0	0	0
ENSG00000286075	333	427	433	408
ENSG00000286076	0	0	0	0
ENSG00000286077	0	0	0	0
ENSG00000286078	0	0	0	0
ENSG00000286079	0	0	0	0
ENSG00000286080	0	0	0	0
ENSG00000286081	0	0	0	0
ENSG00000286082	0	0	0	0
ENSG00000286083	0	0	0	0
ENSG00000286084	0	0	0	2
ENSG00000286085	0	0	0	0
ENSG00000286086	2	0	1	2
ENSG00000286087	0	0	0	0
ENSG00000286088	0	2	9	0
ENSG00000286089	0	0	0	0
ENSG00000286090	0	0	0	0
ENSG00000286091	0	0	0	0
ENSG00000286092	0	0	0	0
ENSG00000286093	0	0	0	0
ENSG00000286094	1	3	4	1
ENSG00000286095	1	0	3	1
ENSG00000286096	0	0	0	0
ENSG00000286097	0	0	0	0
ENSG00000286098	0	0	0	0
ENSG00000286099	0	0	0	1
ENSG00000286100	0	0	0	0
ENSG00000286101	0	0	0	0
ENSG00000286102	0	0	0	0
ENSG00000286103	0	0	0	0
ENSG00000286104	23	41	33	45
ENSG00000286105	0	0	0	0
ENSG00000286106	12	12	32	32
ENSG00000286107	2	2	1	1
ENSG00000286108	0	0	0	0
ENSG00000286109	0	0	0	0
ENSG00000286110	0	0	0	0
ENSG00000286111	0	0	0	0
ENSG00000286112	13	33	22	31
ENSG00000286113	0	0	1	0
ENSG00000286114	0	0	0	0
ENSG00000286115	0	0	0	0
ENSG00000286116	4	7	8	6
ENSG00000286117	0	0	0	0
ENSG00000286118	1	2	3	2
ENSG00000286119	0	0	0	0
ENSG00000286120	0	0	0	0
ENSG00000286121	0	0	0	0
ENSG00000286122	66	77	55	46
ENSG00000286123	2	4	8	2
ENSG00000286124	0	0	0	0
ENSG00000286125	0	0	0	0
ENSG00000286126	0	0	0	0
ENSG00000286127	0	0	0	0
ENSG00000286128	0	0	0	0
ENSG00000286129	99	94	88	77
ENSG00000286130	0	0	0	0
ENSG00000286131	0	0	0	0
ENSG00000286132	0	0	0	0
ENSG00000286133	0	0	1	2
ENSG00000286134	0	0	0	0
ENSG00000286135	0	0	0	0
ENSG00000286136	0	3	0	0
ENSG00000286137	0	0	0	0
ENSG00000286138	1	1	3	2
ENSG00000286140	771	1122	890	870
ENSG00000286141	0	0	0	0
ENSG00000286142	0	0	0	0
ENSG00000286143	2	0	0	0
ENSG00000286144	1	1	0	1
ENSG00000286145	0	0	1	0
ENSG00000286146	0	0	0	0
ENSG00000286147	0	0	2	0
ENSG00000286148	0	0	1	0
ENSG00000286149	0	0	0	1
ENSG00000286150	0	0	0	0
ENSG00000286151	0	0	0	0
ENSG00000286152	0	0	0	0
ENSG00000286153	0	0	0	0
ENSG00000286154	0	0	0	0
ENSG00000286155	0	0	0	1
ENSG00000286156	3	2	9	4
ENSG00000286157	0	0	0	0
ENSG00000286158	0	0	0	0
ENSG00000286159	0	0	0	0
ENSG00000286160	0	0	0	0
ENSG00000286161	0	0	0	0
ENSG00000286162	1	2	6	1
ENSG00000286163	0	0	0	0
ENSG00000286164	0	0	0	0
ENSG00000286165	0	2	0	0
ENSG00000286167	1	3	3	1
ENSG00000286168	0	0	0	0
ENSG00000286169	121	143	155	129
ENSG00000286170	0	0	0	0
ENSG00000286171	0	0	0	0
ENSG00000286172	0	0	0	0
ENSG00000286173	0	0	0	0
ENSG00000286174	0	0	0	0
ENSG00000286175	0	0	0	0
ENSG00000286176	0	0	1	2
ENSG00000286177	28	21	27	13
ENSG00000286178	0	0	1	0
ENSG00000286179	0	0	0	0
ENSG00000286180	1	1	0	0
ENSG00000286181	2	3	0	2
ENSG00000286182	0	0	0	0
ENSG00000286183	0	0	0	0
ENSG00000286185	0	0	0	0
ENSG00000286186	0	0	0	0
ENSG00000286187	0	0	0	0
ENSG00000286188	0	0	0	0
ENSG00000286189	0	1	0	0
ENSG00000286190	3	4	9	7
ENSG00000286191	0	0	0	0
ENSG00000286192	51	73	76	80
ENSG00000286193	1	1	1	3
ENSG00000286194	0	0	2	0
ENSG00000286195	0	0	0	0
ENSG00000286196	0	0	0	0
ENSG00000286197	0	0	0	0
ENSG00000286198	0	0	0	0
ENSG00000286199	0	0	0	0
ENSG00000286201	0	0	0	0
ENSG00000286202	0	0	0	0
ENSG00000286203	0	0	0	0
ENSG00000286204	0	0	0	0
ENSG00000286205	0	0	0	1
ENSG00000286206	0	0	0	0
ENSG00000286207	5	6	9	4
ENSG00000286208	0	0	0	0
ENSG00000286209	0	0	0	0
ENSG00000286210	0	0	0	0
ENSG00000286211	0	0	0	0
ENSG00000286212	1	1	1	0
ENSG00000286213	0	0	0	0
ENSG00000286214	6	3	24	5
ENSG00000286215	0	0	1	2
ENSG00000286216	0	0	0	0
ENSG00000286217	0	0	0	0
ENSG00000286218	0	0	0	0
ENSG00000286219	54	102	151	135
ENSG00000286220	0	0	0	0
ENSG00000286221	3	0	0	0
ENSG00000286222	0	0	0	0
ENSG00000286223	0	0	0	0
ENSG00000286224	0	0	0	0
ENSG00000286225	0	0	0	0
ENSG00000286226	0	0	0	0
ENSG00000286227	0	0	0	0
ENSG00000286228	0	0	0	0
ENSG00000286229	0	0	0	0
ENSG00000286230	1	1	0	1
ENSG00000286231	81	105	58	81
ENSG00000286232	0	0	0	0
ENSG00000286233	0	0	0	0
ENSG00000286234	0	1	1	0
ENSG00000286235	44	252	139	133
ENSG00000286236	0	0	0	1
ENSG00000286237	29	44	52	26
ENSG00000286238	0	0	0	0
ENSG00000286239	0	0	0	0
ENSG00000286240	0	0	0	0
ENSG00000286241	0	0	0	0
ENSG00000286242	0	0	0	0
ENSG00000286243	0	0	0	0
ENSG00000286244	0	0	0	0
ENSG00000286245	0	0	0	0
ENSG00000286246	0	0	0	0
ENSG00000286247	0	0	0	0
ENSG00000286248	0	0	0	0
ENSG00000286249	0	0	0	0
ENSG00000286250	0	0	0	0
ENSG00000286251	0	0	0	0
ENSG00000286252	0	0	0	0
ENSG00000286253	0	0	0	0
ENSG00000286254	0	0	0	0
ENSG00000286255	0	0	0	0
ENSG00000286256	0	0	0	0
ENSG00000286257	0	0	0	0
ENSG00000286258	0	0	0	0
ENSG00000286259	4	3	2	2
ENSG00000286260	1	0	0	0
ENSG00000286261	14	15	22	16
ENSG00000286262	0	0	0	0
ENSG00000286263	0	0	0	0
ENSG00000286264	27	53	29	70
ENSG00000286265	0	0	0	0
ENSG00000286266	0	0	1	0
ENSG00000286267	0	0	0	1
ENSG00000286268	0	1	0	0
ENSG00000286269	0	0	0	0
ENSG00000286270	0	0	0	1
ENSG00000286271	0	0	0	0
ENSG00000286272	0	0	0	0
ENSG00000286273	0	1	0	1
ENSG00000286274	0	0	0	0
ENSG00000286275	0	0	0	0
ENSG00000286276	0	0	0	0
ENSG00000286277	0	0	1	0
ENSG00000286278	0	0	0	0
ENSG00000286279	0	0	0	0
ENSG00000286280	0	0	0	0
ENSG00000286281	1	0	2	1
ENSG00000286282	0	0	0	0
ENSG00000286283	0	0	0	0
ENSG00000286284	0	0	0	0
ENSG00000286285	5	9	5	5
ENSG00000286286	0	0	0	0
ENSG00000286288	0	1	1	1
ENSG00000286289	0	0	0	0
ENSG00000286290	0	0	0	0
ENSG00000286291	0	0	0	0
ENSG00000286292	2	2	0	1
ENSG00000286293	0	0	0	0
ENSG00000286294	0	0	0	1
ENSG00000286295	0	0	0	0
ENSG00000286296	0	0	0	1
ENSG00000286297	0	0	0	0
ENSG00000286299	0	0	0	1
ENSG00000286300	0	0	0	0
ENSG00000286301	0	0	0	0
ENSG00000286302	0	0	0	0
ENSG00000286303	0	0	0	0
ENSG00000286305	0	0	0	0
ENSG00000286306	0	0	0	0
ENSG00000286307	0	0	0	0
ENSG00000286308	0	0	0	0
ENSG00000286309	0	0	0	0
ENSG00000286310	0	0	0	0
ENSG00000286311	0	0	1	1
ENSG00000286312	0	0	0	0
ENSG00000286313	0	0	1	0
ENSG00000286314	0	0	0	0
ENSG00000286315	2	1	0	1
ENSG00000286316	0	0	0	0
ENSG00000286317	0	0	0	0
ENSG00000286318	0	0	0	0
ENSG00000286319	0	0	0	0
ENSG00000286320	0	0	0	0
ENSG00000286321	0	0	0	0
ENSG00000286322	0	0	0	0
ENSG00000286323	0	0	0	0
ENSG00000286324	0	0	0	0
ENSG00000286325	0	0	0	0
ENSG00000286326	1	1	0	2
ENSG00000286327	0	0	0	0
ENSG00000286328	0	0	0	0
ENSG00000286329	0	0	0	0
ENSG00000286330	0	0	0	0
ENSG00000286331	0	0	0	0
ENSG00000286332	0	0	0	0
ENSG00000286333	0	0	0	0
ENSG00000286334	0	0	0	0
ENSG00000286335	0	0	0	0
ENSG00000286337	0	0	0	0
ENSG00000286338	0	0	0	0
ENSG00000286339	0	0	0	0
ENSG00000286340	7	5	1	0
ENSG00000286341	0	0	0	0
ENSG00000286342	2	0	0	0
ENSG00000286343	0	0	0	0
ENSG00000286344	0	0	0	0
ENSG00000286345	0	0	0	0
ENSG00000286346	0	0	0	0
ENSG00000286347	0	0	0	0
ENSG00000286348	0	0	0	0
ENSG00000286349	0	0	0	0
ENSG00000286350	0	0	0	0
ENSG00000286351	0	0	0	0
ENSG00000286352	0	1	1	1
ENSG00000286353	0	0	0	0
ENSG00000286354	0	0	0	0
ENSG00000286355	0	0	0	0
ENSG00000286356	0	0	0	0
ENSG00000286357	0	0	0	0
ENSG00000286358	0	0	0	1
ENSG00000286359	0	0	0	0
ENSG00000286360	0	0	0	0
ENSG00000286361	0	0	0	0
ENSG00000286362	0	0	0	0
ENSG00000286363	0	0	0	0
ENSG00000286364	0	0	0	0
ENSG00000286365	0	0	0	0
ENSG00000286366	8	4	7	4
ENSG00000286367	0	0	0	0
ENSG00000286368	0	0	0	0
ENSG00000286369	1	0	1	0
ENSG00000286370	0	0	0	0
ENSG00000286371	0	0	0	0
ENSG00000286372	0	0	0	0
ENSG00000286373	4	8	8	8
ENSG00000286374	0	0	0	0
ENSG00000286375	1	1	2	2
ENSG00000286376	0	0	0	0
ENSG00000286377	0	0	0	0
ENSG00000286378	0	1	0	0
ENSG00000286379	5	1	5	2
ENSG00000286380	0	2	3	1
ENSG00000286381	0	0	0	0
ENSG00000286382	0	0	0	0
ENSG00000286383	0	0	0	0
ENSG00000286384	0	0	0	0
ENSG00000286385	0	0	0	0
ENSG00000286386	0	0	0	0
ENSG00000286387	0	0	0	0
ENSG00000286388	95	166	136	170
ENSG00000286389	1	0	3	3
ENSG00000286390	0	0	0	0
ENSG00000286391	0	0	0	0
ENSG00000286393	4	2	0	4
